Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,randomiser-vdsq,branch-kcrj,Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,ANSWER
4,1673583788988,13/01/2023 04:23:08,1673583788951,-8,12/01/2023 20:23:08,92237,23,task-gkan,,26358018,BLIND,7780783,,complete,,63c0db039140ee2c972418bf,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1664x1110,1664x959,,Audio Check,10,Block 9-A,soundCheckPassed,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,Zone3,response_rating_scale_likert_active,5543.399999991059,,,cura,1,1,0,0,,,,,,Audio Check,cura
5,1673583791267,13/01/2023 04:23:11,1673583791230,-8,12/01/2023 20:23:11,92237,23,task-gkan,,26358018,BLIND,7780783,,complete,,63c0db039140ee2c972418bf,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1664x1110,1664x959,,Audio Check,10,Block 9-A,soundCheckPassed,Spreadsheet1,Spreadsheet1,2,1,3,Correct,advancementZone,continue_button,2260.2000000029802,,,,,0,1,0,,,,,,Audio Check,cura
6,1673583791590,13/01/2023 04:23:11,1673583791239,-8,12/01/2023 20:23:11,92237,23,task-gkan,,26358018,BLIND,7780783,,complete,,63c0db039140ee2c972418bf,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1664x1110,1664x959,,Audio Check,10,Block 9-A,soundCheckPassed,Spreadsheet1,,,END TASK,,,,,27767,,,,,0,1,0,,,,,,,
1,1673590004422,13/01/2023 06:06:44,1673590003744,-8,12/01/2023 22:06:43,92237,23,task-gkan,,26358189,BLIND,7780842,,complete,,63c0f42638671228dea597a4,mobile,Google Pixel 3a,Android 12,Chrome 108.0.0.0,808x393,760x309,,Audio Check,10,Block 8-B,soundCheckPassed,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,
2,1673590033296,13/01/2023 06:07:13,1673590032651,-8,12/01/2023 22:07:12,92237,23,task-gkan,,26358189,BLIND,7780842,,complete,,63c0f42638671228dea597a4,mobile,Google Pixel 3a,Android 12,Chrome 108.0.0.0,393x808,393x676,,Audio Check,10,Block 8-B,soundCheckPassed,Spreadsheet1,Spreadsheet1,1,1,1,Screen 1,advancementZone,continue_button,28777.700000001118,,,,,0,1,0,,,,,,Instructions,
3,1673590038179,13/01/2023 06:07:18,1673590037523,-8,12/01/2023 22:07:17,92237,23,task-gkan,,26358189,BLIND,7780842,,complete,,63c0f42638671228dea597a4,mobile,Google Pixel 3a,Android 12,Chrome 108.0.0.0,808x393,760x309,,Audio Check,10,Block 8-B,soundCheckPassed,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,Zone1,content_web_audio,3266,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,,Audio Check,cura
4,1673590040321,13/01/2023 06:07:20,1673590039667,-8,12/01/2023 22:07:19,92237,23,task-gkan,,26358189,BLIND,7780842,,complete,,63c0f42638671228dea597a4,mobile,Google Pixel 3a,Android 12,Chrome 108.0.0.0,808x393,760x309,,Audio Check,10,Block 8-B,soundCheckPassed,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,Zone3,response_rating_scale_likert_active,5408.4000000003725,,,cura,1,1,0,0,,,,,,Audio Check,cura
5,1673590042142,13/01/2023 06:07:22,1673590041504,-8,12/01/2023 22:07:21,92237,23,task-gkan,,26358189,BLIND,7780842,,complete,,63c0f42638671228dea597a4,mobile,Google Pixel 3a,Android 12,Chrome 108.0.0.0,808x393,760x309,,Audio Check,10,Block 8-B,soundCheckPassed,Spreadsheet1,Spreadsheet1,2,1,3,Correct,advancementZone,continue_button,1817.2999999988824,,,,,0,1,0,,,,,,Audio Check,cura
6,1673590042373,13/01/2023 06:07:22,1673590041509,-8,12/01/2023 22:07:21,92237,23,task-gkan,,26358189,BLIND,7780842,,complete,,63c0f42638671228dea597a4,mobile,Google Pixel 3a,Android 12,Chrome 108.0.0.0,808x393,760x309,,Audio Check,10,Block 8-B,soundCheckPassed,Spreadsheet1,,,END TASK,,,,,37766,,,,,0,1,0,,,,,,,
1,1673590023194,13/01/2023 06:07:03,1673590024461,-8,12/01/2023 22:07:04,92237,23,task-gkan,,26358190,BLIND,7780841,,complete,,63c0f46641259f6683237300,mobile,Samsung SM-G970U,Android 12,Chrome 108.0.0.0,869x412,777x284,,Audio Check,10,Block 1-B,soundCheckPassed,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,
2,1673590041418,13/01/2023 06:07:21,1673590042763,-8,12/01/2023 22:07:22,92237,23,task-gkan,,26358190,BLIND,7780841,,complete,,63c0f46641259f6683237300,mobile,Samsung SM-G970U,Android 12,Chrome 108.0.0.0,869x412,777x284,,Audio Check,10,Block 1-B,soundCheckPassed,Spreadsheet1,Spreadsheet1,1,1,1,Screen 1,advancementZone,continue_button,18203.600000023842,,,,,0,1,0,,,,,,Instructions,
3,1673590042721,13/01/2023 06:07:22,1673590044057,-8,12/01/2023 22:07:24,92237,23,task-gkan,,26358190,BLIND,7780841,,complete,,63c0f46641259f6683237300,mobile,Samsung SM-G970U,Android 12,Chrome 108.0.0.0,869x412,777x284,,Audio Check,10,Block 1-B,soundCheckPassed,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,Zone1,content_web_audio,1263.5999999642372,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,,Audio Check,cura
4,1673590044953,13/01/2023 06:07:24,1673590046287,-8,12/01/2023 22:07:26,92237,23,task-gkan,,26358190,BLIND,7780841,,complete,,63c0f46641259f6683237300,mobile,Samsung SM-G970U,Android 12,Chrome 108.0.0.0,869x412,777x284,,Audio Check,10,Block 1-B,soundCheckPassed,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,Zone1,content_web_audio,3494.399999976158,,,AUDIO PLAY REQUESTED,2,0,1,0,,,,,,Audio Check,cura
5,1673590046029,13/01/2023 06:07:26,1673590047364,-8,12/01/2023 22:07:27,92237,23,task-gkan,,26358190,BLIND,7780841,,complete,,63c0f46641259f6683237300,mobile,Samsung SM-G970U,Android 12,Chrome 108.0.0.0,869x412,777x284,,Audio Check,10,Block 1-B,soundCheckPassed,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,Zone1,content_web_audio,4571.199999988079,,,AUDIO PLAY REQUESTED,3,0,1,0,,,,,,Audio Check,cura
6,1673590065884,13/01/2023 06:07:45,1673590067207,-8,12/01/2023 22:07:47,92237,23,task-gkan,,26358190,BLIND,7780841,,complete,,63c0f46641259f6683237300,mobile,Samsung SM-G970U,Android 12,Chrome 108.0.0.0,869x412,777x284,,Audio Check,10,Block 1-B,soundCheckPassed,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,Zone1,content_web_audio,24414.099999964237,,,AUDIO PLAY REQUESTED,4,0,1,0,,,,,,Audio Check,cura
7,1673590067149,13/01/2023 06:07:47,1673590068473,-8,12/01/2023 22:07:48,92237,23,task-gkan,,26358190,BLIND,7780841,,complete,,63c0f46641259f6683237300,mobile,Samsung SM-G970U,Android 12,Chrome 108.0.0.0,869x412,777x284,,Audio Check,10,Block 1-B,soundCheckPassed,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,Zone1,content_web_audio,25680.099999964237,,,AUDIO PLAY REQUESTED,5,0,1,0,,,,,,Audio Check,cura
8,1673590067992,13/01/2023 06:07:47,1673590069310,-8,12/01/2023 22:07:49,92237,23,task-gkan,,26358190,BLIND,7780841,,complete,,63c0f46641259f6683237300,mobile,Samsung SM-G970U,Android 12,Chrome 108.0.0.0,869x412,777x284,,Audio Check,10,Block 1-B,soundCheckPassed,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,Zone3,response_rating_scale_likert_active,26515.5,,,cura,1,1,0,0,,,,,,Audio Check,cura
9,1673590070579,13/01/2023 06:07:50,1673590071929,-8,12/01/2023 22:07:51,92237,23,task-gkan,,26358190,BLIND,7780841,,complete,,63c0f46641259f6683237300,mobile,Samsung SM-G970U,Android 12,Chrome 108.0.0.0,869x412,777x284,,Audio Check,10,Block 1-B,soundCheckPassed,Spreadsheet1,Spreadsheet1,2,1,3,Correct,advancementZone,continue_button,2594.199999988079,,,,,0,1,0,,,,,,Audio Check,cura
10,1673590070801,13/01/2023 06:07:50,1673590071950,-8,12/01/2023 22:07:51,92237,23,task-gkan,,26358190,BLIND,7780841,,complete,,63c0f46641259f6683237300,mobile,Samsung SM-G970U,Android 12,Chrome 108.0.0.0,869x412,777x284,,Audio Check,10,Block 1-B,soundCheckPassed,Spreadsheet1,,,END TASK,,,,,47489,,,,,0,1,0,,,,,,,
1,1674007151613,18/01/2023 01:59:11,1674007153846,-5,17/01/2023 20:59:13,92237,23,task-gkan,,26451311,BLIND,7807796,,complete,,63c751cc33902d85bde4c277,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1536x864,767x704,,Audio Check,10,Block 8-B,soundCheckPassed,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,
2,1674007166611,18/01/2023 01:59:26,1674007168870,-5,17/01/2023 20:59:28,92237,23,task-gkan,,26451311,BLIND,7807796,,complete,,63c751cc33902d85bde4c277,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1536x864,1519x714,,Audio Check,10,Block 8-B,soundCheckPassed,Spreadsheet1,Spreadsheet1,1,1,1,Screen 1,advancementZone,continue_button,14994.199999988079,,,,,0,1,0,,,,,,Instructions,
3,1674007169787,18/01/2023 01:59:29,1674007172023,-5,17/01/2023 20:59:32,92237,23,task-gkan,,26451311,BLIND,7807796,,complete,,63c751cc33902d85bde4c277,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1536x864,1519x714,,Audio Check,10,Block 8-B,soundCheckPassed,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,Zone1,content_web_audio,3143,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,,Audio Check,cura
4,1674007171605,18/01/2023 01:59:31,1674007173865,-5,17/01/2023 20:59:33,92237,23,task-gkan,,26451311,BLIND,7807796,,complete,,63c751cc33902d85bde4c277,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1536x864,1519x714,,Audio Check,10,Block 8-B,soundCheckPassed,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,Zone3,response_rating_scale_likert_active,4983.600000023842,,,cura,1,1,0,0,,,,,,Audio Check,cura
5,1674007173963,18/01/2023 01:59:33,1674007176235,-5,17/01/2023 20:59:36,92237,23,task-gkan,,26451311,BLIND,7807796,,complete,,63c751cc33902d85bde4c277,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1536x864,1519x714,,Audio Check,10,Block 8-B,soundCheckPassed,Spreadsheet1,Spreadsheet1,2,1,3,Correct,advancementZone,continue_button,2362,,,,,0,1,0,,,,,,Audio Check,cura
6,1674007174073,18/01/2023 01:59:34,1674007176237,-5,17/01/2023 20:59:36,92237,23,task-gkan,,26451311,BLIND,7807796,,complete,,63c751cc33902d85bde4c277,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1536x864,1519x714,,Audio Check,10,Block 8-B,soundCheckPassed,Spreadsheet1,,,END TASK,,,,,22391,,,,,0,1,0,,,,,,,
1,1674021237331,18/01/2023 05:53:57,1674021237122,-8,17/01/2023 21:53:57,92237,23,task-gkan,,26452231,BLIND,7807985,,complete,,63c788a04e23ac2c77324831,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 108.0.0.0,2240x1260,2240x1039,,Audio Check,10,Block 1-A,soundCheckPassed,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,
2,1674021260924,18/01/2023 05:54:20,1674021260774,-8,17/01/2023 21:54:20,92237,23,task-gkan,,26452231,BLIND,7807985,,complete,,63c788a04e23ac2c77324831,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 108.0.0.0,2240x1260,2240x1039,,Audio Check,10,Block 1-A,soundCheckPassed,Spreadsheet1,Spreadsheet1,1,1,1,Screen 1,advancementZone,continue_button,23623.900000095367,,,,,0,1,0,,,,,,Instructions,
3,1674021264718,18/01/2023 05:54:24,1674021264554,-8,17/01/2023 21:54:24,92237,23,task-gkan,,26452231,BLIND,7807985,,complete,,63c788a04e23ac2c77324831,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 108.0.0.0,2240x1260,2240x1039,,Audio Check,10,Block 1-A,soundCheckPassed,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,Zone1,content_web_audio,3774.4000000953674,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,,Audio Check,cura
4,1674021267919,18/01/2023 05:54:27,1674021267750,-8,17/01/2023 21:54:27,92237,23,task-gkan,,26452231,BLIND,7807985,,complete,,63c788a04e23ac2c77324831,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 108.0.0.0,2240x1260,2240x1039,,Audio Check,10,Block 1-A,soundCheckPassed,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,Zone1,content_web_audio,6970.900000095367,,,AUDIO PLAY REQUESTED,2,0,1,0,,,,,,Audio Check,cura
5,1674021269152,18/01/2023 05:54:29,1674021269003,-8,17/01/2023 21:54:29,92237,23,task-gkan,,26452231,BLIND,7807985,,complete,,63c788a04e23ac2c77324831,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 108.0.0.0,2240x1260,2240x1039,,Audio Check,10,Block 1-A,soundCheckPassed,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,Zone3,response_rating_scale_likert_active,8222.800000190735,,,cura,1,1,0,0,,,,,,Audio Check,cura
6,1674021272732,18/01/2023 05:54:32,1674021272569,-8,17/01/2023 21:54:32,92237,23,task-gkan,,26452231,BLIND,7807985,,complete,,63c788a04e23ac2c77324831,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 108.0.0.0,2240x1260,2240x1039,,Audio Check,10,Block 1-A,soundCheckPassed,Spreadsheet1,Spreadsheet1,2,1,3,Correct,advancementZone,continue_button,3557.199999809265,,,,,0,1,0,,,,,,Audio Check,cura
7,1674021272913,18/01/2023 05:54:32,1674021272574,-8,17/01/2023 21:54:32,92237,23,task-gkan,,26452231,BLIND,7807985,,complete,,63c788a04e23ac2c77324831,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 108.0.0.0,2240x1260,2240x1039,,Audio Check,10,Block 1-A,soundCheckPassed,Spreadsheet1,,,END TASK,,,,,35451,,,,,0,1,0,,,,,,,
1,1674022314931,18/01/2023 06:11:54,1674022314244,-6,18/01/2023 00:11:54,92237,23,task-gkan,,26452269,BLIND,7807997,,complete,,63c78d30fe08587c91e4c2c3,mobile,Apple iPhone,iOS 16.2,Mobile Safari 16.2,428x926,832x384,,Audio Check,10,Block 4-A,soundCheckPassed,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,
2,1674022327932,18/01/2023 06:12:07,1674022327316,-6,18/01/2023 00:12:07,92237,23,task-gkan,,26452269,BLIND,7807997,,complete,,63c78d30fe08587c91e4c2c3,mobile,Apple iPhone,iOS 16.2,Mobile Safari 16.2,428x926,832x384,,Audio Check,10,Block 4-A,soundCheckPassed,Spreadsheet1,Spreadsheet1,1,1,1,Screen 1,advancementZone,continue_button,13020,,,,,0,1,0,,,,,,Instructions,
3,1674022330220,18/01/2023 06:12:10,1674022329601,-6,18/01/2023 00:12:09,92237,23,task-gkan,,26452269,BLIND,7807997,,complete,,63c78d30fe08587c91e4c2c3,mobile,Apple iPhone,iOS 16.2,Mobile Safari 16.2,428x926,832x384,,Audio Check,10,Block 4-A,soundCheckPassed,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,Zone1,content_web_audio,2269,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,,Audio Check,cura
4,1674022334150,18/01/2023 06:12:14,1674022333502,-6,18/01/2023 00:12:13,92237,23,task-gkan,,26452269,BLIND,7807997,,complete,,63c78d30fe08587c91e4c2c3,mobile,Apple iPhone,iOS 16.2,Mobile Safari 16.2,428x926,832x384,,Audio Check,10,Block 4-A,soundCheckPassed,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,Zone1,content_web_audio,6170,,,AUDIO PLAY REQUESTED,2,0,1,0,,,,,,Audio Check,cura
5,1674022338803,18/01/2023 06:12:18,1674022338669,-6,18/01/2023 00:12:18,92237,23,task-gkan,,26452269,BLIND,7807997,,complete,,63c78d30fe08587c91e4c2c3,mobile,Apple iPhone,iOS 16.2,Mobile Safari 16.2,428x926,832x384,,Audio Check,10,Block 4-A,soundCheckPassed,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,Zone1,content_web_audio,11336,,,AUDIO PLAY REQUESTED,3,0,1,0,,,,,,Audio Check,cura
6,1674022342081,18/01/2023 06:12:22,1674022341449,-6,18/01/2023 00:12:21,92237,23,task-gkan,,26452269,BLIND,7807997,,complete,,63c78d30fe08587c91e4c2c3,mobile,Apple iPhone,iOS 16.2,Mobile Safari 16.2,428x926,832x384,,Audio Check,10,Block 4-A,soundCheckPassed,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,Zone1,content_web_audio,14117,,,AUDIO PLAY REQUESTED,4,0,1,0,,,,,,Audio Check,cura
7,1674022342431,18/01/2023 06:12:22,1674022342301,-6,18/01/2023 00:12:22,92237,23,task-gkan,,26452269,BLIND,7807997,,complete,,63c78d30fe08587c91e4c2c3,mobile,Apple iPhone,iOS 16.2,Mobile Safari 16.2,428x926,832x384,,Audio Check,10,Block 4-A,soundCheckPassed,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,Zone3,response_rating_scale_likert_active,14967,,,cura,1,1,0,0,,,,,,Audio Check,cura
8,1674022345185,18/01/2023 06:12:25,1674022344581,-6,18/01/2023 00:12:24,92237,23,task-gkan,,26452269,BLIND,7807997,,complete,,63c78d30fe08587c91e4c2c3,mobile,Apple iPhone,iOS 16.2,Mobile Safari 16.2,428x926,832x384,,Audio Check,10,Block 4-A,soundCheckPassed,Spreadsheet1,Spreadsheet1,2,1,3,Correct,advancementZone,continue_button,2272,,,,,0,1,0,,,,,,Audio Check,cura
9,1674022345354,18/01/2023 06:12:25,1674022344586,-6,18/01/2023 00:12:24,92237,23,task-gkan,,26452269,BLIND,7807997,,complete,,63c78d30fe08587c91e4c2c3,mobile,Apple iPhone,iOS 16.2,Mobile Safari 16.2,428x926,832x384,,Audio Check,10,Block 4-A,soundCheckPassed,Spreadsheet1,,,END TASK,,,,,30343,,,,,0,1,0,,,,,,,
1,1674022617340,18/01/2023 06:16:57,1674022617177,-8,17/01/2023 22:16:57,92237,23,task-gkan,,26452288,BLIND,7808002,,complete,,63c78e723b191d7831b24405,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.2,834x1112,1112x731,,Audio Check,10,Block 9-B,soundCheckPassed,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,
2,1674022643359,18/01/2023 06:17:23,1674022643265,-8,17/01/2023 22:17:23,92237,23,task-gkan,,26452288,BLIND,7808002,,complete,,63c78e723b191d7831b24405,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.2,834x1112,1112x731,,Audio Check,10,Block 9-B,soundCheckPassed,Spreadsheet1,Spreadsheet1,1,1,1,Screen 1,advancementZone,continue_button,26027,,,,,0,1,0,,,,,,Instructions,
3,1674022645673,18/01/2023 06:17:25,1674022645580,-8,17/01/2023 22:17:25,92237,23,task-gkan,,26452288,BLIND,7808002,,complete,,63c78e723b191d7831b24405,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.2,834x1112,1112x731,,Audio Check,10,Block 9-B,soundCheckPassed,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,Zone1,content_web_audio,2309,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,,Audio Check,cura
4,1674022647300,18/01/2023 06:17:27,1674022647188,-8,17/01/2023 22:17:27,92237,23,task-gkan,,26452288,BLIND,7808002,,complete,,63c78e723b191d7831b24405,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.2,834x1112,1112x731,,Audio Check,10,Block 9-B,soundCheckPassed,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,Zone1,content_web_audio,3917,,,AUDIO PLAY REQUESTED,2,0,1,0,,,,,,Audio Check,cura
5,1674022648506,18/01/2023 06:17:28,1674022648416,-8,17/01/2023 22:17:28,92237,23,task-gkan,,26452288,BLIND,7808002,,complete,,63c78e723b191d7831b24405,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.2,834x1112,1112x731,,Audio Check,10,Block 9-B,soundCheckPassed,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,Zone3,response_rating_scale_likert_active,5143,,,cura,1,1,0,0,,,,,,Audio Check,cura
6,1674022651263,18/01/2023 06:17:31,1674022651115,-8,17/01/2023 22:17:31,92237,23,task-gkan,,26452288,BLIND,7808002,,complete,,63c78e723b191d7831b24405,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.2,834x1112,1112x731,,Audio Check,10,Block 9-B,soundCheckPassed,Spreadsheet1,Spreadsheet1,2,1,3,Correct,advancementZone,continue_button,2691.0000000000073,,,,,0,1,0,,,,,,Audio Check,cura
7,1674022651446,18/01/2023 06:17:31,1674022651122,-8,17/01/2023 22:17:31,92237,23,task-gkan,,26452288,BLIND,7808002,,complete,,63c78e723b191d7831b24405,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.2,834x1112,1112x731,,Audio Check,10,Block 9-B,soundCheckPassed,Spreadsheet1,,,END TASK,,,,,33945,,,,,0,1,0,,,,,,,
1,1674024431298,18/01/2023 06:47:11,1674024431169,-7,17/01/2023 23:47:11,92237,23,task-gkan,,26452343,BLIND,7808017,,complete,,63c794d3020ea18cb381348c,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1920x1080,1920x937,,Audio Check,10,Block 2-B,soundCheckPassed,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,
2,1674024434864,18/01/2023 06:47:14,1674024434786,-7,17/01/2023 23:47:14,92237,23,task-gkan,,26452343,BLIND,7808017,,complete,,63c794d3020ea18cb381348c,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1920x1080,1920x937,,Audio Check,10,Block 2-B,soundCheckPassed,Spreadsheet1,Spreadsheet1,1,1,1,Screen 1,advancementZone,continue_button,3585.9000000059605,,,,,0,1,0,,,,,,Instructions,
3,1674024457403,18/01/2023 06:47:37,1674024457332,-7,17/01/2023 23:47:37,92237,23,task-gkan,,26452343,BLIND,7808017,,complete,,63c794d3020ea18cb381348c,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1920x1080,1920x937,,Audio Check,10,Block 2-B,soundCheckPassed,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,Zone1,content_web_audio,22537.90000000596,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,,Audio Check,cura
4,1674024459555,18/01/2023 06:47:39,1674024459499,-7,17/01/2023 23:47:39,92237,23,task-gkan,,26452343,BLIND,7808017,,complete,,63c794d3020ea18cb381348c,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1920x1080,1920x937,,Audio Check,10,Block 2-B,soundCheckPassed,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,Zone1,content_web_audio,24705.59999999404,,,AUDIO PLAY REQUESTED,2,0,1,0,,,,,,Audio Check,cura
5,1674024460440,18/01/2023 06:47:40,1674024460390,-7,17/01/2023 23:47:40,92237,23,task-gkan,,26452343,BLIND,7808017,,complete,,63c794d3020ea18cb381348c,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1920x1080,1920x937,,Audio Check,10,Block 2-B,soundCheckPassed,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,Zone1,content_web_audio,25596.59999999404,,,AUDIO PLAY REQUESTED,3,0,1,0,,,,,,Audio Check,cura
6,1674024461761,18/01/2023 06:47:41,1674024461698,-7,17/01/2023 23:47:41,92237,23,task-gkan,,26452343,BLIND,7808017,,complete,,63c794d3020ea18cb381348c,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1920x1080,1920x937,,Audio Check,10,Block 2-B,soundCheckPassed,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,Zone3,response_rating_scale_likert_active,26903.80000001192,,,cura,1,1,0,0,,,,,,Audio Check,cura
7,1674024463278,18/01/2023 06:47:43,1674024463223,-7,17/01/2023 23:47:43,92237,23,task-gkan,,26452343,BLIND,7808017,,complete,,63c794d3020ea18cb381348c,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1920x1080,1920x937,,Audio Check,10,Block 2-B,soundCheckPassed,Spreadsheet1,Spreadsheet1,2,1,3,Correct,advancementZone,continue_button,1519.5,,,,,0,1,0,,,,,,Audio Check,cura
8,1674024463475,18/01/2023 06:47:43,1674024463227,-7,17/01/2023 23:47:43,92237,23,task-gkan,,26452343,BLIND,7808017,,complete,,63c794d3020ea18cb381348c,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1920x1080,1920x937,,Audio Check,10,Block 2-B,soundCheckPassed,Spreadsheet1,,,END TASK,,,,,32058,,,,,0,1,0,,,,,,,
1,1674024832499,18/01/2023 06:53:52,1674024832189,-8,17/01/2023 22:53:52,92237,23,task-gkan,,26452355,BLIND,7808020,,complete,,63c797031e438b35d81c8e88,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 109.0.0.0,1440x900,1440x725,,Audio Check,10,Block 0-B,soundCheckPassed,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,
2,1674024845515,18/01/2023 06:54:05,1674024845234,-8,17/01/2023 22:54:05,92237,23,task-gkan,,26452355,BLIND,7808020,,complete,,63c797031e438b35d81c8e88,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 109.0.0.0,1440x900,1440x725,,Audio Check,10,Block 0-B,soundCheckPassed,Spreadsheet1,Spreadsheet1,1,1,1,Screen 1,advancementZone,continue_button,13019.79999999702,,,,,0,1,0,,,,,,Instructions,
3,1674024847032,18/01/2023 06:54:07,1674024846751,-8,17/01/2023 22:54:06,92237,23,task-gkan,,26452355,BLIND,7808020,,complete,,63c797031e438b35d81c8e88,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 109.0.0.0,1440x900,1440x725,,Audio Check,10,Block 0-B,soundCheckPassed,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,Zone1,content_web_audio,1512.2000000029802,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,,Audio Check,cura
4,1674024849082,18/01/2023 06:54:09,1674024848802,-8,17/01/2023 22:54:08,92237,23,task-gkan,,26452355,BLIND,7808020,,complete,,63c797031e438b35d81c8e88,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 109.0.0.0,1440x900,1440x725,,Audio Check,10,Block 0-B,soundCheckPassed,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,Zone1,content_web_audio,3562.7000000029802,,,AUDIO PLAY REQUESTED,2,0,1,0,,,,,,Audio Check,cura
